year,semester,campus,course_code,course_prefix,is_core,is_math,avg_fail_ratio_3y,recent_fail_count,is_offered_last_year,latent_demand_count,bottleneck_score,plan_alignment_score,course_level,gap_since_last_offered,is_offered
2023,Spring,Beirut,CSC326,CSC,1,0,0.097,11,1,125,7,0.0,3,1,1
2023,Spring,Beirut,CSC375,CSC,1,0,0.017,1,1,269,5,1.0,3,1,1
2023,Spring,Beirut,CSC380,CSC,1,0,0.0,0,0,308,0,1.0,3,99,0
2023,Spring,Beirut,CSC430,CSC,1,0,0.014,0,1,97,1,1.0,4,1,1
2023,Spring,Beirut,CSC431,CSC,0,0,0.0,0,0,108,0,1.0,4,99,0
2023,Spring,Beirut,CSC433,CSC,0,0,0.0,0,0,163,0,1.0,4,99,0
2023,Spring,Beirut,CSC435,CSC,0,0,0.0,0,1,97,0,1.0,4,1,1
2023,Spring,Beirut,CSC437,CSC,0,0,0.0,0,0,97,0,1.0,4,99,0
2023,Spring,Beirut,CSC438,CSC,0,0,0.0,0,0,97,0,1.0,4,99,0
2023,Spring,Beirut,CSC439,CSC,0,0,0.0,0,0,0,0,1.0,4,99,0
2023,Spring,Beirut,CSC443,CSC,0,0,0.023,1,0,108,0,1.0,4,1,1
2023,Spring,Beirut,CSC446,CSC,0,0,0.0,0,0,97,0,1.0,4,99,0
2023,Spring,Beirut,CSC447,CSC,1,0,0.006,1,1,196,0,0.0,4,3,1
2023,Spring,Beirut,CSC460,CSC,0,0,0.03,1,0,99,0,1.0,4,4,1
2023,Spring,Beirut,CSC461,CSC,0,0,0.026,1,0,99,0,1.0,4,1,1
2023,Spring,Beirut,CSC462,CSC,0,0,0.0,0,0,0,0,1.0,4,99,0
2023,Spring,Beirut,CSC463,CSC,0,0,0.0,0,0,19,0,1.0,4,99,0
2023,Spring,Beirut,CSC464,CSC,0,0,0.0,0,0,99,0,1.0,4,99,0
2023,Spring,Beirut,CSC490,CSC,1,0,0.045,0,1,108,2,1.0,4,1,1
2023,Spring,Beirut,CSC491,CSC,1,0,0.059,0,1,142,0,1.0,4,1,1
2023,Spring,Beirut,CSC498,CSC,0,0,0.0,0,0,0,0,1.0,4,99,0
2023,Spring,Beirut,CSC597,CSC,0,0,0.0,0,0,108,0,1.0,5,99,0
2023,Spring,Beirut,CSC598,CSC,1,0,0.0,0,0,0,0,0.0,5,99,0
2023,Spring,Beirut,CSC599,CSC,1,0,0.018,0,1,34,0,0.0,5,1,1
2023,Spring,Beirut,CSC600,CSC,0,0,0.0,0,1,0,0,1.0,6,1,1
2023,Spring,Beirut,CSC611,CSC,0,0,0.043,0,0,0,0,1.0,6,4,0
2023,Spring,Beirut,CSC612,CSC,0,0,0.0,0,0,0,0,1.0,6,6,0
2023,Spring,Beirut,CSC613,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Beirut,CSC614,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Beirut,CSC615,CSC,0,0,0.0,0,0,0,0,1.0,6,1,0
2023,Spring,Beirut,CSC616,CSC,0,0,0.0,0,0,0,0,1.0,6,99,1
2023,Spring,Beirut,CSC617,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Beirut,CSC618,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Beirut,CSC619,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Beirut,CSC621,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Beirut,CSC622,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Beirut,CSC623,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Beirut,CSC624,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Beirut,CSC625,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Beirut,CSC630,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Beirut,CSC631,CSC,0,0,0.0,0,0,0,0,1.0,6,1,0
2023,Spring,Beirut,CSC632,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Beirut,CSC633,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Beirut,CSC634,CSC,0,0,0.0,0,1,0,0,1.0,6,3,0
2023,Spring,Beirut,CSC635,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Beirut,CSC636,CSC,0,0,0.0,0,0,0,0,1.0,6,4,0
2023,Spring,Beirut,CSC637,CSC,0,0,0.0,0,0,0,0,1.0,6,6,0
2023,Spring,Beirut,CSC638,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Beirut,CSC647,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Beirut,CSC650,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Beirut,CSC660,CSC,0,0,0.0,0,0,0,0,1.0,6,4,0
2023,Spring,Beirut,CSC662,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Beirut,CSC664,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Beirut,CSC666,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Beirut,CSC668,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Beirut,CSC688,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Beirut,CSC690,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Beirut,CSC691,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Beirut,CSC694,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Beirut,CSC696,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Beirut,CSC697,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Beirut,CSC698,CSC,0,0,0.167,0,1,0,0,1.0,6,1,1
2023,Spring,Beirut,CSC699,CSC,0,0,0.035,0,1,0,0,1.0,6,1,1
2023,Spring,Beirut,BIF205,BIF,1,0,0.12,2,1,0,1,1.0,2,1,1
2023,Spring,Beirut,BIF243,BIF,1,0,0.13,8,1,0,1,0.0,2,1,1
2023,Spring,Beirut,BIF244,BIF,1,0,0.094,1,1,0,0,1.0,2,3,1
2023,Spring,Beirut,BIF245,BIF,1,0,0.197,1,1,33,2,1.0,2,1,1
2023,Spring,Beirut,BIF310,BIF,1,0,0.073,0,1,217,0,0.0,3,1,1
2023,Spring,Beirut,BIF345,BIF,1,0,0.0,0,1,0,0,0.0,3,1,1
2023,Spring,Beirut,BIF375,BIF,1,0,0.029,0,1,217,0,0.0,3,1,1
2023,Spring,Beirut,BIF415,BIF,1,0,0.106,3,1,0,2,1.0,4,3,1
2023,Spring,Beirut,BIF425,BIF,0,0,0.0,0,0,0,0,1.0,4,99,0
2023,Spring,Beirut,BIF435,BIF,0,0,0.0,0,0,0,0,1.0,4,1,0
2023,Spring,Beirut,BIF455,BIF,0,0,0.061,2,1,0,0,1.0,4,3,0
2023,Spring,Beirut,BIF498,BIF,0,0,0.0,0,0,0,0,1.0,4,99,0
2023,Spring,Beirut,BIF513,BIF,0,0,0.077,1,0,0,0,1.0,5,4,1
2023,Spring,Beirut,BIF515,BIF,0,0,0.0,0,0,0,0,1.0,5,99,0
2023,Spring,Beirut,BIF524,BIF,1,0,0.103,0,1,22,0,0.0,5,1,0
2023,Spring,Beirut,BIF599,BIF,1,0,0.0,0,1,0,0,1.0,5,1,1
2023,Spring,Beirut,MTH101,MTH,0,1,0.118,19,1,0,1,1.0,1,1,1
2023,Spring,Beirut,MTH102,MTH,0,1,0.252,11,1,35,3,1.0,1,1,1
2023,Spring,Beirut,MTH201,MTH,0,1,0.137,37,1,20,8,0.0,2,1,1
2023,Spring,Beirut,MTH206,MTH,0,1,0.081,1,1,165,1,1.0,2,2,1
2023,Spring,Beirut,MTH207,MTH,0,1,0.087,19,1,20,9,0.0,2,1,1
2023,Spring,Beirut,MTH301,MTH,0,1,0.132,4,1,165,2,1.0,3,1,1
2023,Spring,Beirut,MTH302,MTH,0,1,0.0,0,0,0,0,1.0,3,99,0
2023,Spring,Beirut,MTH303,MTH,0,1,0.093,2,1,165,0,1.0,3,1,0
2023,Spring,Beirut,MTH304,MTH,0,1,0.086,1,1,165,0,1.0,3,1,1
2023,Spring,Beirut,MTH305,MTH,0,1,0.105,4,1,165,2,0.0,3,1,1
2023,Spring,Beirut,MTH306,MTH,0,1,0.033,1,1,0,0,1.0,3,3,0
2023,Spring,Beirut,MTH307,MTH,0,1,0.116,1,1,374,0,1.0,3,1,1
2023,Spring,Beirut,MTH308,MTH,0,1,0.032,1,1,0,0,1.0,3,3,0
2023,Spring,Beirut,MTH309,MTH,0,1,0.0,0,0,165,0,1.0,3,99,0
2023,Spring,Beirut,MTH311,MTH,0,1,0.083,3,0,209,1,0.0,3,1,0
2023,Spring,Beirut,MTH312,MTH,0,1,0.0,0,0,165,0,1.0,3,99,0
2023,Spring,Beirut,MTH400,MTH,0,1,0.033,0,0,17,0,1.0,4,1,0
2023,Spring,Beirut,MTH401,MTH,0,1,0.077,1,0,226,3,0.0,4,1,0
2023,Spring,Beirut,MTH402,MTH,0,1,0.0,0,0,20,1,1.0,4,4,0
2023,Spring,Beirut,MTH403,MTH,0,1,0.0,0,1,24,0,1.0,4,3,1
2023,Spring,Beirut,MTH407,MTH,0,1,0.0,0,1,19,0,1.0,4,3,0
2023,Spring,Beirut,MTH409,MTH,0,1,0.133,0,1,24,0,0.0,4,1,1
2023,Spring,Beirut,MTH410,MTH,0,1,0.023,0,0,24,0,1.0,4,1,0
2023,Spring,Beirut,MTH411,MTH,0,1,0.0,0,0,21,0,1.0,4,6,1
2023,Spring,Beirut,MTH498,MTH,0,1,0.0,0,0,0,0,1.0,4,99,0
2023,Spring,Beirut,STA102,STA,0,0,0.167,6,1,0,0,0.0,1,1,1
2023,Spring,Beirut,STA205,STA,1,0,0.131,24,1,0,0,1.0,2,1,1
2023,Spring,Beirut,STA302,STA,1,0,0.099,5,1,0,0,0.0,3,1,1
2023,Spring,Byblos,CSC201,CSC,1,0,0.042,8,1,0,0,1.0,2,1,1
2023,Spring,Byblos,CSC243,CSC,1,0,0.13,8,1,0,1,0.0,2,1,1
2023,Spring,Byblos,CSC245,CSC,1,0,0.268,12,1,60,4,1.0,2,1,1
2023,Spring,Byblos,CSC310,CSC,1,0,0.175,5,1,126,6,0.0,3,1,1
2023,Spring,Byblos,CSC317,CSC,0,0,0.0,0,0,28,0,1.0,3,99,0
2023,Spring,Byblos,CSC320,CSC,1,0,0.0,0,1,126,1,1.0,3,3,1
2023,Spring,Byblos,CSC326,CSC,1,0,0.048,3,0,11,7,0.0,3,1,0
2023,Spring,Byblos,CSC375,CSC,1,0,0.044,0,1,126,5,1.0,3,1,1
2023,Spring,Byblos,CSC380,CSC,1,0,0.0,0,0,143,0,1.0,3,99,0
2023,Spring,Byblos,CSC430,CSC,1,0,0.024,1,0,29,1,1.0,4,1,0
2023,Spring,Byblos,CSC431,CSC,0,0,0.0,0,0,33,0,1.0,4,99,0
2023,Spring,Byblos,CSC433,CSC,0,0,0.0,0,0,46,0,1.0,4,99,0
2023,Spring,Byblos,CSC435,CSC,0,0,0.0,0,0,29,0,1.0,4,99,0
2023,Spring,Byblos,CSC437,CSC,0,0,0.0,0,0,29,0,1.0,4,99,0
2023,Spring,Byblos,CSC438,CSC,0,0,0.0,0,0,29,0,1.0,4,99,0
2023,Spring,Byblos,CSC439,CSC,0,0,0.0,0,0,0,0,1.0,4,99,0
2023,Spring,Byblos,CSC443,CSC,0,0,0.095,4,0,33,0,1.0,4,1,0
2023,Spring,Byblos,CSC446,CSC,0,0,0.0,0,0,29,0,1.0,4,99,0
2023,Spring,Byblos,CSC447,CSC,1,0,0.0,0,1,57,0,0.0,4,3,1
2023,Spring,Byblos,CSC460,CSC,0,0,0.0,0,0,28,0,1.0,4,4,1
2023,Spring,Byblos,CSC461,CSC,0,0,0.0,0,0,28,0,1.0,4,99,0
2023,Spring,Byblos,CSC462,CSC,0,0,0.0,0,0,0,0,1.0,4,99,0
2023,Spring,Byblos,CSC463,CSC,0,0,0.0,0,0,16,0,1.0,4,99,0
2023,Spring,Byblos,CSC464,CSC,0,0,0.0,0,0,28,0,1.0,4,99,0
2023,Spring,Byblos,CSC490,CSC,1,0,0.054,2,1,33,2,1.0,4,3,1
2023,Spring,Byblos,CSC491,CSC,1,0,0.022,0,1,33,0,1.0,4,2,1
2023,Spring,Byblos,CSC498,CSC,0,0,0.0,0,0,0,0,1.0,4,99,0
2023,Spring,Byblos,CSC597,CSC,0,0,0.0,0,0,33,0,1.0,5,99,0
2023,Spring,Byblos,CSC598,CSC,1,0,0.0,0,0,0,0,0.0,5,99,0
2023,Spring,Byblos,CSC599,CSC,1,0,0.022,1,1,0,0,0.0,5,1,1
2023,Spring,Byblos,CSC600,CSC,0,0,0.0,0,1,0,0,1.0,6,3,1
2023,Spring,Byblos,CSC611,CSC,0,0,0.077,0,1,0,0,1.0,6,3,0
2023,Spring,Byblos,CSC612,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Byblos,CSC613,CSC,0,0,0.0,0,1,0,0,1.0,6,3,0
2023,Spring,Byblos,CSC614,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Byblos,CSC615,CSC,0,0,0.0,0,0,0,0,1.0,6,1,0
2023,Spring,Byblos,CSC616,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Byblos,CSC617,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Byblos,CSC618,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Byblos,CSC619,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Byblos,CSC621,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Byblos,CSC622,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Byblos,CSC623,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Byblos,CSC624,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Byblos,CSC625,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Byblos,CSC630,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Byblos,CSC631,CSC,0,0,0.0,0,0,0,0,1.0,6,1,0
2023,Spring,Byblos,CSC632,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Byblos,CSC633,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Byblos,CSC634,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Byblos,CSC635,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Byblos,CSC636,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Byblos,CSC637,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Byblos,CSC638,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Byblos,CSC647,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Byblos,CSC650,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Byblos,CSC660,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Byblos,CSC662,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Byblos,CSC664,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Byblos,CSC666,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Byblos,CSC668,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Byblos,CSC688,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Byblos,CSC690,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Byblos,CSC691,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Byblos,CSC694,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Byblos,CSC696,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Byblos,CSC697,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Spring,Byblos,CSC698,CSC,0,0,0.0,0,1,0,0,1.0,6,3,0
2023,Spring,Byblos,CSC699,CSC,0,0,0.033,0,1,0,0,1.0,6,1,1
2023,Spring,Byblos,BIF205,BIF,1,0,0.1,2,1,0,1,1.0,2,1,1
2023,Spring,Byblos,BIF243,BIF,1,0,0.066,1,1,0,1,0.0,2,1,1
2023,Spring,Byblos,BIF244,BIF,1,0,0.036,0,1,0,0,1.0,2,3,1
2023,Spring,Byblos,BIF245,BIF,1,0,0.12,1,1,13,2,1.0,2,1,1
2023,Spring,Byblos,BIF310,BIF,1,0,0.156,0,1,116,0,0.0,3,1,0
2023,Spring,Byblos,BIF345,BIF,1,0,0.043,0,1,0,0,0.0,3,1,1
2023,Spring,Byblos,BIF375,BIF,1,0,0.0,0,1,116,0,0.0,3,1,1
2023,Spring,Byblos,BIF415,BIF,1,0,0.0,0,1,0,2,1.0,4,3,1
2023,Spring,Byblos,BIF425,BIF,0,0,0.0,0,0,0,0,1.0,4,7,0
2023,Spring,Byblos,BIF435,BIF,0,0,0.0,0,1,0,0,1.0,4,3,1
2023,Spring,Byblos,BIF455,BIF,0,0,0.0,0,0,0,0,1.0,4,99,0
2023,Spring,Byblos,BIF498,BIF,0,0,0.0,0,0,0,0,1.0,4,99,0
2023,Spring,Byblos,BIF513,BIF,0,0,0.0,0,0,0,0,1.0,5,99,0
2023,Spring,Byblos,BIF515,BIF,0,0,0.0,0,0,0,0,1.0,5,99,0
2023,Spring,Byblos,BIF524,BIF,1,0,0.061,1,0,12,0,0.0,5,1,0
2023,Spring,Byblos,BIF599,BIF,1,0,0.105,1,1,0,0,1.0,5,1,1
2023,Spring,Byblos,MTH101,MTH,0,1,0.183,14,1,0,1,1.0,1,1,1
2023,Spring,Byblos,MTH102,MTH,0,1,0.067,2,1,31,3,1.0,1,1,1
2023,Spring,Byblos,MTH201,MTH,0,1,0.205,50,1,14,8,0.0,2,1,1
2023,Spring,Byblos,MTH206,MTH,0,1,0.119,3,1,188,1,1.0,2,1,1
2023,Spring,Byblos,MTH207,MTH,0,1,0.221,36,1,14,9,0.0,2,1,1
2023,Spring,Byblos,MTH301,MTH,0,1,0.158,3,0,188,2,1.0,3,1,1
2023,Spring,Byblos,MTH302,MTH,0,1,0.0,0,0,0,0,1.0,3,99,0
2023,Spring,Byblos,MTH303,MTH,0,1,0.0,0,0,188,0,1.0,3,99,0
2023,Spring,Byblos,MTH304,MTH,0,1,0.033,1,1,188,0,1.0,3,1,1
2023,Spring,Byblos,MTH305,MTH,0,1,0.214,6,0,188,2,0.0,3,1,0
2023,Spring,Byblos,MTH306,MTH,0,1,0.0,0,0,0,0,1.0,3,99,0
2023,Spring,Byblos,MTH307,MTH,0,1,0.32,11,1,303,0,1.0,3,3,1
2023,Spring,Byblos,MTH308,MTH,0,1,0.0,0,0,0,0,1.0,3,99,0
2023,Spring,Byblos,MTH309,MTH,0,1,0.0,0,0,188,0,1.0,3,99,0
2023,Spring,Byblos,MTH311,MTH,0,1,0.0,0,0,115,1,0.0,3,1,0
2023,Spring,Byblos,MTH312,MTH,0,1,0.0,0,0,188,0,1.0,3,99,0
2023,Spring,Byblos,MTH400,MTH,0,1,0.0,0,0,14,0,1.0,4,99,0
2023,Spring,Byblos,MTH401,MTH,0,1,0.0,0,1,129,3,0.0,4,3,1
2023,Spring,Byblos,MTH402,MTH,0,1,0.0,0,0,14,1,1.0,4,99,0
2023,Spring,Byblos,MTH403,MTH,0,1,0.0,0,0,0,0,1.0,4,99,0
2023,Spring,Byblos,MTH407,MTH,0,1,0.0,0,0,16,0,1.0,4,99,0
2023,Spring,Byblos,MTH409,MTH,0,1,0.0,0,0,0,0,0.0,4,99,0
2023,Spring,Byblos,MTH410,MTH,0,1,0.0,0,0,22,0,1.0,4,99,0
2023,Spring,Byblos,MTH411,MTH,0,1,0.0,0,0,2,0,1.0,4,99,0
2023,Spring,Byblos,MTH498,MTH,0,1,0.0,0,0,0,0,1.0,4,99,0
2023,Spring,Byblos,STA102,STA,0,0,0.5,1,1,0,0,0.0,1,3,1
2023,Spring,Byblos,STA205,STA,1,0,0.065,12,1,0,0,1.0,2,1,1
2023,Spring,Byblos,STA302,STA,1,0,0.115,6,1,0,0,0.0,3,1,1
2023,Summer,Beirut,CSC201,CSC,1,0,0.03,18,1,0,0,1.0,2,1,1
2023,Summer,Beirut,CSC243,CSC,1,0,0.085,11,0,0,1,0.0,2,1,0
2023,Summer,Beirut,CSC245,CSC,1,0,0.159,19,0,43,4,0.0,2,1,0
2023,Summer,Beirut,CSC310,CSC,1,0,0.109,10,0,276,6,0.0,3,1,0
2023,Summer,Beirut,CSC317,CSC,0,0,0.0,0,0,52,0,1.0,3,99,0
2023,Summer,Beirut,CSC320,CSC,1,0,0.072,13,0,276,1,0.0,3,1,0
2023,Summer,Beirut,CSC326,CSC,1,0,0.108,11,1,330,7,0.0,3,1,0
2023,Summer,Beirut,CSC375,CSC,1,0,0.014,0,0,276,5,0.0,3,1,0
2023,Summer,Beirut,CSC380,CSC,1,0,0.0,0,0,154,0,0.0,3,99,0
2023,Summer,Beirut,CSC430,CSC,1,0,0.016,1,0,58,1,0.0,4,1,0
2023,Summer,Beirut,CSC431,CSC,0,0,0.0,0,0,55,0,1.0,4,99,0
2023,Summer,Beirut,CSC433,CSC,0,0,0.0,0,0,75,0,1.0,4,99,0
2023,Summer,Beirut,CSC435,CSC,0,0,0.006,1,0,58,0,1.0,4,1,0
2023,Summer,Beirut,CSC437,CSC,0,0,0.0,0,0,58,0,1.0,4,99,0
2023,Summer,Beirut,CSC438,CSC,0,0,0.0,0,0,58,0,1.0,4,99,0
2023,Summer,Beirut,CSC439,CSC,0,0,0.0,0,0,0,0,1.0,4,99,0
2023,Summer,Beirut,CSC443,CSC,0,0,0.023,1,0,55,0,1.0,4,1,0
2023,Summer,Beirut,CSC446,CSC,0,0,0.0,0,0,58,0,1.0,4,99,0
2023,Summer,Beirut,CSC447,CSC,1,0,0.042,11,0,110,0,0.0,4,1,0
2023,Summer,Beirut,CSC460,CSC,0,0,0.029,0,0,52,0,1.0,4,1,0
2023,Summer,Beirut,CSC461,CSC,0,0,0.013,0,0,52,0,1.0,4,1,1
2023,Summer,Beirut,CSC462,CSC,0,0,0.0,0,0,0,0,1.0,4,99,0
2023,Summer,Beirut,CSC463,CSC,0,0,0.0,0,0,17,0,1.0,4,99,0
2023,Summer,Beirut,CSC464,CSC,0,0,0.0,0,0,52,0,1.0,4,99,0
2023,Summer,Beirut,CSC490,CSC,1,0,0.03,0,0,55,2,0.0,4,1,0
2023,Summer,Beirut,CSC491,CSC,1,0,0.052,5,0,161,0,1.0,4,1,1
2023,Summer,Beirut,CSC498,CSC,0,0,0.0,0,0,0,0,1.0,4,99,0
2023,Summer,Beirut,CSC597,CSC,0,0,0.0,0,0,55,0,1.0,5,99,0
2023,Summer,Beirut,CSC598,CSC,1,0,0.0,0,0,0,0,0.0,5,99,0
2023,Summer,Beirut,CSC599,CSC,1,0,0.014,0,0,106,0,0.0,5,1,0
2023,Summer,Beirut,CSC600,CSC,0,0,0.0,0,0,0,0,1.0,6,1,0
2023,Summer,Beirut,CSC611,CSC,0,0,0.043,0,0,0,0,1.0,6,5,0
2023,Summer,Beirut,CSC612,CSC,0,0,0.0,0,0,0,0,1.0,6,7,0
2023,Summer,Beirut,CSC613,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Summer,Beirut,CSC614,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Summer,Beirut,CSC615,CSC,0,0,0.0,0,0,0,0,1.0,6,2,0
2023,Summer,Beirut,CSC616,CSC,0,0,0.0,0,0,0,0,1.0,6,1,0
2023,Summer,Beirut,CSC617,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Summer,Beirut,CSC618,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Summer,Beirut,CSC619,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Summer,Beirut,CSC621,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Summer,Beirut,CSC622,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Summer,Beirut,CSC623,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Summer,Beirut,CSC624,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Summer,Beirut,CSC625,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Summer,Beirut,CSC630,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Summer,Beirut,CSC631,CSC,0,0,0.0,0,0,0,0,1.0,6,2,0
2023,Summer,Beirut,CSC632,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Summer,Beirut,CSC633,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Summer,Beirut,CSC634,CSC,0,0,0.0,0,0,0,0,1.0,6,4,0
2023,Summer,Beirut,CSC635,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Summer,Beirut,CSC636,CSC,0,0,0.0,0,0,0,0,1.0,6,5,0
2023,Summer,Beirut,CSC637,CSC,0,0,0.0,0,0,0,0,1.0,6,7,0
2023,Summer,Beirut,CSC638,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Summer,Beirut,CSC647,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Summer,Beirut,CSC650,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Summer,Beirut,CSC660,CSC,0,0,0.0,0,0,0,0,1.0,6,5,0
2023,Summer,Beirut,CSC662,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Summer,Beirut,CSC664,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Summer,Beirut,CSC666,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Summer,Beirut,CSC668,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Summer,Beirut,CSC688,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Summer,Beirut,CSC690,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Summer,Beirut,CSC691,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Summer,Beirut,CSC694,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Summer,Beirut,CSC696,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Summer,Beirut,CSC697,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2023,Summer,Beirut,CSC698,CSC,0,0,0.143,0,0,0,0,1.0,6,1,0
2023,Summer,Beirut,CSC699,CSC,0,0,0.029,0,1,0,0,1.0,6,1,0
2023,Summer,Beirut,BIF205,BIF,1,0,0.111,0,1,0,1,0.0,2,1,1
2023,Summer,Beirut,BIF243,BIF,1,0,0.13,1,0,0,1,0.0,2,1,0
2023,Summer,Beirut,BIF244,BIF,1,0,0.065,0,0,0,0,0.0,2,1,0
2023,Summer,Beirut,BIF245,BIF,1,0,0.149,1,0,6,2,0.0,2,1,0
2023,Summer,Beirut,BIF310,BIF,1,0,0.068,0,0,126,0,0.0,3,1,0
2023,Summer,Beirut,BIF345,BIF,1,0,0.0,0,0,0,0,0.0,3,1,0
2023,Summer,Beirut,BIF375,BIF,1,0,0.025,0,0,126,0,0.0,3,1,0
